names,scores,logfoldchanges,pvals,pvals_adj
METTL26,-5.8636,-0.15183805,4.529390023579551e-09,1.908417747988572e-08
SPG11,-5.8645215,-0.068997405,4.5043010464299e-09,1.8980841717234067e-08
PEF1,-5.864702,-0.32656837,4.499392893665123e-09,1.8962531462015602e-08
CIR1,-5.865201,-0.0718906,4.485886729022787e-09,1.8910342529029477e-08
ZNF32,-5.866705,-0.1677634,4.445401982668468e-09,1.874202398050311e-08
FAM32A,-5.8668885,-0.19103265,4.440484587928813e-09,1.872363568986208e-08
AUP1,-5.8673677,-0.13737841,4.427681727302417e-09,1.8671988974458492e-08
CPSF7,-5.868945,-0.08659409,4.385767115347641e-09,1.8499863240969223e-08
PITPNM1,-5.8690543,-0.49741912,4.382875818498294e-09,1.848998288059363e-08
AKIRIN1,-5.870498,-0.109184,4.344880601076519e-09,1.8334285693492773e-08
ATP6V1B2,-5.8781805,-0.18194076,4.1480046481249635e-09,1.75166866296571e-08
PRKCA,-5.8799524,-0.05887173,4.103849096550885e-09,1.7334568004768862e-08
TAF1C,-5.8814216,-0.20468786,4.067582450118798e-09,1.718353343595903e-08
C3orf20,-5.884437,-0.8490855,3.994110906333998e-09,1.6875268884488423e-08
AL160272.1,-5.886405,-0.59121376,3.946859937862918e-09,1.66804050636202e-08
TRIM4,-5.8877935,-0.09915302,3.913855673466517e-09,1.654656543161783e-08
CSNK1G2,-5.8880024,-0.11811706,3.908909710399631e-09,1.652772996054235e-08
DDR1,-5.891171,-0.22889467,3.834680169070122e-09,1.6217942924989937e-08
RAB11FIP1,-5.8923764,-0.18219124,3.8068024833587206e-09,1.6102062193204626e-08
SRF,-5.8938127,-0.41813737,3.77384786907699e-09,1.5964675197971763e-08
ARAF,-5.8952837,-0.33027783,3.74038206324827e-09,1.582509089992818e-08
HDHD2,-5.9015365,-0.100999065,3.6013149316375195e-09,1.524437470496606e-08
ALG2,-5.9032955,-0.20869502,3.563107969651543e-09,1.508833324538638e-08
OXSR1,-5.9049754,-0.08485835,3.5269982226824717e-09,1.493917934310752e-08
AC103923.1,-5.9051356,-0.640071,3.5235674190455483e-09,1.4926524689761308e-08
ELMOD1,-5.906046,-0.93834734,3.5041610376430486e-09,1.4849918478849165e-08
SNX12,-5.9065976,-0.2869805,3.4924589380105516e-09,1.4802189750858361e-08
PDSS2,-5.9084783,-0.0674748,3.4528257555231204e-09,1.4637895166460635e-08
AHCY,-5.9096503,-0.14282367,3.42834517691124e-09,1.4537771905920229e-08
PLAU,-5.910184,-0.3666367,3.4172627530277374e-09,1.4494426904354647e-08
FAM89B,-5.91029,-0.3051142,3.415068308754152e-09,1.448694342260168e-08
MAN2C1,-5.910442,-0.11245617,3.411910005562091e-09,1.4475368787925728e-08
INTS1,-5.913183,-0.1168289,3.355583402133241e-09,1.4239984899918335e-08
NEIL2,-5.9133024,-0.44679546,3.353152780221183e-09,1.4231463198514351e-08
CDK2AP2,-5.9148855,-0.34678462,3.321069321057888e-09,1.4097070809309613e-08
AC106795.3,-5.9157367,-0.30117443,3.303934450183988e-09,1.4027873459107158e-08
RFXANK,-5.9188604,-0.2143811,3.241799661711374e-09,1.3771004692365051e-08
RNF14,-5.9201136,-0.11478065,3.2171914860184347e-09,1.3669918459956214e-08
FOXRED2,-5.9225874,-0.44030535,3.169155773675424e-09,1.3467512587551807e-08
SNRPD3,-5.925259,-0.15372784,3.1180550246263017e-09,1.3255374143564697e-08
PEX5,-5.9271097,-0.29596955,3.0831324670046143e-09,1.310856699743113e-08
REXO1,-5.9284635,-0.22270438,3.057823478222086e-09,1.3002601993874044e-08
MED15,-5.929021,-0.090954915,3.0474633273078777e-09,1.2960184316967669e-08
AQR,-5.9293194,-0.08110488,3.041927440283464e-09,1.2938275040235842e-08
PDCL,-5.936989,-0.2000965,2.903043405990968e-09,1.2355358605078062e-08
TBC1D10B,-5.9374266,-0.22583771,2.8953063839259224e-09,1.2325544694564323e-08
KRT10,-5.938934,-0.12533852,2.8688172825275628e-09,1.221432229934185e-08
ANKRD33B,-5.939001,-0.49105704,2.8676424339528307e-09,1.2210863775018868e-08
ARRDC4,-5.9400835,-0.1854777,2.848772121902591e-09,1.2132044836252759e-08
NBPF15,-5.942007,-0.108199745,2.8155325317058334e-09,1.1993520517631958e-08
UBN1,-5.9435277,-0.080520384,2.78952807248424e-09,1.1884250510677229e-08
SMAD2,-5.943668,-0.06724894,2.7871428164398565e-09,1.1875590682267837e-08
MAP3K10,-5.9486837,-0.24539013,2.703076815800433e-09,1.1520312958343691e-08
EGLN2,-5.949709,-0.21471839,2.6861944115644225e-09,1.145125935581735e-08
MGAT3,-5.9503965,-0.33137247,2.6749397564711905e-09,1.1404724161704132e-08
AHCTF1,-5.9525595,-0.081121415,2.6398107840481044e-09,1.125780030745863e-08
BTN3A2,-5.952829,-0.20192727,2.6354673687210856e-09,1.1242124102490324e-08
ENDOD1,-5.955123,-0.36990473,2.5987628897571783e-09,1.1089767091448281e-08
ACTN4,-5.955453,-0.076706186,2.5935246544762984e-09,1.106881619514327e-08
AL513548.1,-5.9564247,-0.5232227,2.578159683697641e-09,1.1006029716895304e-08
PHKA2,-5.9568233,-0.1185619,2.5718781182444513e-09,1.098060575214978e-08
FZD1,-5.960143,-0.558381,2.5201726085752933e-09,1.0763942911746515e-08
FZD4,-5.961426,-0.55021614,2.5004678985538086e-09,1.0682491090701342e-08
VPS33A,-5.961744,-0.1478556,2.495602482245025e-09,1.066305756780121e-08
PSMB7,-5.9634123,-0.07895357,2.470238151613648e-09,1.0557360921539258e-08
RNF152,-5.964564,-0.0441466,2.4528833137118472e-09,1.0485850459759163e-08
RTL8A,-5.97019,-0.26356742,2.3697725546659192e-09,1.0135705293493014e-08
MARK4,-5.974991,-0.08975108,2.3010293059159974e-09,9.844185073271005e-09
EDC4,-5.9753704,-0.3116282,2.2956825499599364e-09,9.822558390212218e-09
TNK2,-5.9771338,-0.24282822,2.270979490833045e-09,9.721801119755798e-09
RGPD5,-5.9783773,-0.3505487,2.253712456650363e-09,9.650335998588549e-09
LYRM7,-5.9793835,-0.15196818,2.2398370667263785e-09,9.592141396246393e-09
PCDHGA10,-5.9798393,-0.43169457,2.2335791983800638e-09,9.56777496627716e-09
NFYA,-5.9800367,-0.1639111,2.2308719614106616e-09,9.558609515867434e-09
NR3C2,-5.9844036,-0.108743295,2.1718392641096064e-09,9.306856246022871e-09
SMAP2,-5.984432,-0.13120435,2.1714576379948614e-09,9.306404906851116e-09
C22orf39,-5.984521,-0.35998285,2.1702761601244894e-09,9.302525022310136e-09
SRP9,-5.984743,-0.109364375,2.1673162874176515e-09,9.291020388545416e-09
HTR1E,-5.9859567,-0.21597457,2.1512146369284117e-09,9.223168457360332e-09
ELMOD2,-5.987358,-0.09264579,2.132766407508039e-09,9.14523719130309e-09
NRG1,-5.9899735,-0.42634013,2.098752055798786e-09,9.003969780080845e-09
DYRK2,-5.993109,-0.24121693,2.058667379322684e-09,8.835376487047227e-09
RTL6,-5.99439,-0.62030876,2.0425036418536324e-09,8.767122169608009e-09
ABCD2,-5.995244,-0.7577442,2.031803753180045e-09,8.723417975093725e-09
ANXA1,-5.995376,-0.18427132,2.0301524489841345e-09,8.717439416966296e-09
GLIPR1L2,-5.9975905,-1.5548786,2.002669880971848e-09,8.601622919012214e-09
STS,-6.000976,-0.19663487,1.961346428889292e-09,8.425209847959335e-09
NBPF9,-6.002357,-0.23511797,1.944735227704234e-09,8.354919890246684e-09
NCS1,-6.0040927,-0.31265083,1.9240459136933875e-09,8.267089483992943e-09
NCKAP5L,-6.004422,-0.1548106,1.920141932206588e-09,8.252420640625532e-09
AC103409.1,-6.0077724,-1.4348612,1.8808938474350305e-09,8.085803008207619e-09
MLF2,-6.0111356,-0.1222506,1.842281018134939e-09,7.923855095494958e-09
USP22,-6.011201,-0.07118405,1.8415428457694697e-09,7.921691715352142e-09
OSBPL10,-6.0134387,-0.07705424,1.816288632352635e-09,7.815052850651693e-09
HERC3,-6.0143304,-0.12118175,1.8063162734214074e-09,7.774130426958834e-09
SLC1A5,-6.0165215,-0.42385283,1.7820497689127748e-09,7.670670966967423e-09
ACVR1B,-6.0184007,-0.1420436,1.7614879586756848e-09,7.584102955913897e-09
IRAK3,-6.0238214,-0.32680672,1.703464306803482e-09,7.337095240633617e-09
GRIA3,-6.024022,-0.30280226,1.70134894852736e-09,7.328921253906962e-09
TMOD2,-6.0241866,-0.4433865,1.6996231206754064e-09,7.322423375618962e-09
PLK2,-6.0274787,-0.38840887,1.6653709965263288e-09,7.176692157753302e-09
ZNF641,-6.0299873,-0.15319143,1.639723087384962e-09,7.06887917948295e-09
PHYH,-6.030998,-0.2780167,1.629501823499774e-09,7.029313578268364e-09
SLK,-6.0324607,-0.086763464,1.614817880033405e-09,6.9668625381433516e-09
AC092279.1,-6.03283,-0.14358616,1.6111258212889897e-09,6.951824226576448e-09
ARID5A,-6.03616,-0.24207965,1.57824666387399e-09,6.8125726172758844e-09
AMMECR1L,-6.038545,-0.1385219,1.5550989836044285e-09,6.714375588484086e-09
EFHD2,-6.038637,-0.35544077,1.554211500853085e-09,6.711404073299181e-09
ASNSD1,-6.0515957,-0.3996681,1.4341799469433208e-09,6.19705567324502e-09
CD36,-6.0565853,-0.36155143,1.3904155072927908e-09,6.011035183755074e-09
NCLN,-6.056728,-0.16311423,1.3891836402524833e-09,6.006480535428003e-09
CSNK2B,-6.0573254,-0.16029651,1.3840347355162026e-09,5.9857547459754414e-09
LINC01006,-6.061939,-0.19540392,1.3449049517661575e-09,5.818765393113387e-09
KLHL8,-6.0629506,-0.10571991,1.3364657973165785e-09,5.7837390447407164e-09
DMPK,-6.0629516,-0.13116713,1.3364594350741779e-09,5.7837390447407164e-09
WDR44,-6.0642114,-0.09605319,1.3260255246464817e-09,5.74003235074448e-09
TNRC6C,-6.070076,-0.086762786,1.2784987243599778e-09,5.537859315058227e-09
ZNF200,-6.074462,-0.40618753,1.244040720659222e-09,5.390683076449752e-09
MOV10,-6.074771,-0.12984146,1.2416467909173258e-09,5.381001957241041e-09
HIST1H1E,-6.0762854,-0.40122762,1.2299826930343896e-09,5.3325108851569455e-09
USP25,-6.07836,-0.08767236,1.214176940830522e-09,5.264663712802992e-09
KMT2C,-6.0789332,-0.05435194,1.2098468900231895e-09,5.24656404657668e-09
LINC01117,-6.0807624,-0.6998681,1.1961257671258208e-09,5.1890659567660865e-09
SEPHS2,-6.0833883,-0.31836876,1.1766900570900138e-09,5.1060647388438344e-09
ZMYM3,-6.083879,-0.30714947,1.1730932528187819e-09,5.091112864507436e-09
ZNF720,-6.0857444,-0.09661696,1.1595141692635822e-09,5.0328294135484505e-09
SCAMP2,-6.0868664,-0.14444323,1.1514214242046848e-09,4.9983472625418474e-09
AL110114.1,-6.089292,-0.27771735,1.1341091456771323e-09,4.923828853402574e-09
GHRLOS,-6.092891,-0.6695226,1.108895684356393e-09,4.8156039763398695e-09
MPZL3,-6.0944667,-0.3673877,1.098028241094338e-09,4.769024786143068e-09
IGSF5,-6.0954666,-0.8392304,1.091186018324886e-09,4.740529790947866e-09
PLGRKT,-6.097528,-0.11265591,1.0772135084144951e-09,4.681035400647274e-09
JAZF1,-6.1017284,-0.008998011,1.0492746429951416e-09,4.560803784406034e-09
PPM1F,-6.108043,-0.19736241,1.0086019115083657e-09,4.3857125720920186e-09
PFN2,-6.1097627,-0.331563,9.977935227527658e-10,4.3403953807773026e-09
HPS1,-6.110341,-0.1363285,9.941848959473203e-10,4.325815226107433e-09
AL096854.1,-6.1112094,-0.61914223,9.887892847154725e-10,4.304006292037547e-09
AL078600.1,-6.1117907,-0.18619736,9.851946950975334e-10,4.289468422993164e-09
PSMD4,-6.1120477,-0.085570775,9.836091882658363e-10,4.283118898405934e-09
UBE2L6,-6.113652,-0.36237678,9.737632957188988e-10,4.240793292785615e-09
NUP50-DT,-6.114442,-0.14874598,9.689540501253395e-10,4.2203944544577374e-09
TOMM70,-6.114929,-0.097999536,9.659969856611058e-10,4.208058777940684e-09
SCARB1,-6.1151567,-0.1856239,9.6462273633439e-10,4.2026158330377595e-09
AGO3,-6.1153774,-0.064719774,9.632862248811181e-10,4.197878978709513e-09
TAFA2,-6.117165,-0.19016938,9.525463227723549e-10,4.1543008213930416e-09
PES1,-6.1179924,-0.24978204,9.476146079248033e-10,4.133327534851492e-09
ZCCHC12,-6.12034,-1.8339951,9.33760268299852e-10,4.073952507367307e-09
WDR89,-6.1270285,-0.14855735,8.953539498135399e-10,3.908919214208639e-09
TRIM3,-6.12977,-0.3822188,8.800619753706504e-10,3.8426558794962725e-09
ECH1,-6.1307993,-0.13084184,8.743863720785714e-10,3.818369218767074e-09
NAA10,-6.131359,-0.16774692,8.713137976331691e-10,3.805444934113122e-09
NQO2,-6.131511,-0.1597974,8.704809361530335e-10,3.802300465764036e-09
TSPYL2,-6.1338334,-0.1560932,8.578624295353317e-10,3.747668268691186e-09
ST8SIA2,-6.1344075,-0.7194022,8.547724312523439e-10,3.734653655395181e-09
TP53INP2,-6.1344137,-0.6495309,8.547374560705383e-10,3.734653655395181e-09
ZNF268,-6.1349816,-0.22311571,8.51690213921215e-10,3.723118726190054e-09
LINC02666,-6.1366854,-0.21149068,8.426098942061875e-10,3.6839027072498453e-09
SNX30,-6.13893,-0.16462204,8.307922840594556e-10,3.6341228197000755e-09
JHY,-6.139495,-0.16758418,8.278417960211802e-10,3.621686890970956e-09
TMEM87A,-6.144357,-0.078893535,8.028795469789861e-10,3.5138499092185828e-09
TSR2,-6.1500483,-0.2843112,7.745940038361129e-10,3.3940256585414277e-09
MED16,-6.1541986,-0.3221808,7.545808919228323e-10,3.307195003480135e-09
ADAMTS7,-6.1590447,-0.2036746,7.318495316970237e-10,3.208820089380259e-09
KIAA0930,-6.1637096,-0.2330025,7.106010416800553e-10,3.117684549416129e-09
XYLT2,-6.1667857,-0.2184566,6.969204723048695e-10,3.058857877009723e-09
ELOA,-6.1678534,-0.1355518,6.92233524912664e-10,3.0390784132049464e-09
BCL10,-6.169485,-0.2202357,6.851282582685988e-10,3.008276625603304e-09
ORMDL3,-6.171187,-0.44899103,6.777917858014835e-10,2.976451490138927e-09
AKT1,-6.179737,-0.15615879,6.420835368790616e-10,2.82184990724955e-09
KCTD10,-6.1802464,-0.17923093,6.400172266924096e-10,2.8131358775223467e-09
LINC01088,-6.181099,-0.25956616,6.365681073770494e-10,2.798340771688042e-09
DEPTOR,-6.1816463,-0.09707421,6.34365288874244e-10,2.7890212321971396e-09
CCAR1,-6.18752,-0.07096275,6.111802479144078e-10,2.6888418378073517e-09
TBC1D14,-6.1901846,-0.10251127,6.009379627106152e-10,2.644127035926707e-09
EXOC5,-6.1910434,-0.08513767,5.976734506519947e-10,2.6304504331452354e-09
MPDZ,-6.1913366,-0.10195671,5.965610025184651e-10,2.625897502199025e-09
PPP1R14B,-6.1915927,-0.12615995,5.955926576740954e-10,2.6219777670603687e-09
SLU7,-6.1921663,-0.18611705,5.934288534866026e-10,2.61279354812232e-09
ZDHHC15,-6.1924877,-0.24373084,5.922198283249947e-10,2.6084932990247774e-09
SIX5,-6.192694,-0.3886253,5.914443547611405e-10,2.6054183569271163e-09
PREB,-6.193525,-0.4613379,5.883337778365836e-10,2.592393812806359e-09
ANKFN1,-6.1937547,-0.15438733,5.874769258192987e-10,2.588956929928774e-09
MLF1,-6.196241,-0.3301905,5.782759247611248e-10,2.5497433823542616e-09
SLC25A21,-6.1966906,-0.27767298,5.766266937254543e-10,2.542804438080748e-09
VASN,-6.197991,-0.38181382,5.718843962391767e-10,2.5222221073887584e-09
LINC01140,-6.198342,-1.0138215,5.706110589567188e-10,2.5169357893897594e-09
ZDHHC7,-6.2008023,-0.118178986,5.617611759911284e-10,2.4782239593625655e-09
HIGD1A,-6.203724,-0.41328833,5.514247130530197e-10,2.432943042317502e-09
ZBTB33,-6.204933,-0.80121136,5.472022728457009e-10,2.4146294974438488e-09
MRPL55,-6.2089143,-0.19218493,5.335194795481232e-10,2.355177340778491e-09
MTX3,-6.210795,-0.19506687,5.271725507512351e-10,2.327769514211209e-09
SURF4,-6.2140846,-0.08992829,5.162474636635638e-10,2.2802365482194976e-09
FURIN,-6.218029,-0.5095014,5.034382906800836e-10,2.224427194895261e-09
PRUNE1,-6.2190623,-0.25023547,5.001352758522122e-10,2.2104128541207467e-09
CCNG2,-6.220121,-0.14248048,4.967716216971036e-10,2.196123082032005e-09
ZNF195,-6.2228894,-0.10256675,4.880820057190046e-10,2.158558051027772e-09
LCNL1,-6.2284427,-1.0709448,4.710937541636587e-10,2.084795667815051e-09
NDUFA6,-6.230244,-0.18185708,4.657081841018653e-10,2.0615038844682645e-09
SLC35E3,-6.2330837,-0.13782315,4.573417458315195e-10,2.0247351055595742e-09
N4BP2L2-IT2,-6.236884,-0.5766979,4.463727884154917e-10,1.976693171103154e-09
PLD5,-6.237311,-0.82071793,4.451568295222216e-10,1.971826976850009e-09
RORC,-6.240709,-0.39574566,4.3559201378015724e-10,1.9297132984536704e-09
METRNL,-6.244071,-0.5059163,4.2632625151156386e-10,1.8889135495149294e-09
CCDC32,-6.248603,-0.145204,4.1414001255902795e-10,1.8358862730999184e-09
ANKRD52,-6.2503786,-0.15032749,4.0945847262238455e-10,1.8156108840004155e-09
NLRC5,-6.2544303,-0.2138741,3.98970063958955e-10,1.7693363652752498e-09
PLCG1,-6.255364,-0.106803365,3.96589933033493e-10,1.7590126579449713e-09
DOK4,-6.2570534,-0.67905974,3.923191195323856e-10,1.7402992998932981e-09
TYW3,-6.259948,-0.12805079,3.85106811329387e-10,1.7089812410008449e-09
COQ9,-6.260226,-0.15854171,3.844206161124067e-10,1.7063857659327994e-09
TARDBP,-6.260255,-0.1034606,3.843489261111125e-10,1.7062924119249364e-09
DAG1,-6.2608533,-0.13416225,3.828767508279238e-10,1.6999808491149656e-09
WNT9A,-6.2621884,-0.24487105,3.796123511876948e-10,1.685931330789021e-09
IPO13,-6.2676835,-0.5734786,3.664583871894917e-10,1.628156100424279e-09
TENT4A,-6.2683187,-0.10643333,3.6496683020202033e-10,1.6217431101404284e-09
ZNF469,-6.2688065,-1.0673875,3.6382590311936396e-10,1.6171000354798648e-09
EIF1AX,-6.2705717,-0.08471677,3.5972526456635765e-10,1.5990849097431778e-09
ITM2C,-6.270577,-0.24577686,3.597122233627741e-10,1.5990849097431778e-09
CSRNP2,-6.278403,-0.12917282,3.420689574948599e-10,1.5214005844898812e-09
D2HGDH,-6.278865,-0.10312339,3.410537832168282e-10,1.517085780019705e-09
CAMK2G,-6.2798123,-0.12633817,3.3898197823353014e-10,1.5084675638607164e-09
AREL1,-6.282092,-0.11039032,3.3404715174210795e-10,1.4869005107675009e-09
RAVER1,-6.2872624,-0.3119248,3.231126615672904e-10,1.4389899070354984e-09
KANSL3,-6.28773,-0.09049004,3.221409437023807e-10,1.434852058421527e-09
SETD1A,-6.292597,-0.29922932,3.121986117342272e-10,1.3909356667238413e-09
IQSEC2,-6.294234,-0.18249893,3.089219808034286e-10,1.3768837048327488e-09
CCDC43,-6.295203,-0.30144817,3.0699782086471107e-10,1.3684886980366859e-09
TMEM106A,-6.2972546,-0.2364681,3.02963715301714e-10,1.3508636297051007e-09
AC020637.1,-6.297402,-1.9456666,3.0267543308747107e-10,1.3497569094733484e-09
IFIT5,-6.305883,-0.6521003,2.8655585321464825e-10,1.2783806950961302e-09
AL034417.2,-6.308687,-0.781206,2.8141209766106804e-10,1.2555997182964754e-09
SLC35F5,-6.3099394,-0.08079935,2.7914509971909283e-10,1.2458149262936908e-09
AC068286.2,-6.3170733,-0.5403316,2.665627642072671e-10,1.1902912666086663e-09
CLIC2,-6.3217125,-0.39902112,2.5868017935274984e-10,1.1553992575201328e-09
VMA21,-6.323974,-0.36309564,2.549207176323981e-10,1.1392118364461235e-09
AC012485.3,-6.331531,-1.3333734,2.427400094306341e-10,1.085497742650374e-09
CPPED1,-6.333983,-0.110874966,2.389117264555766e-10,1.0686619881111195e-09
GDPD5,-6.3345356,-0.395156,2.380575349970708e-10,1.0649825865017053e-09
AKT3,-6.337766,-0.084701575,2.331205461012782e-10,1.0433120161816705e-09
FZR1,-6.338375,-0.2829178,2.3220094235428849e-10,1.039334503704604e-09
PELP1,-6.3407664,-0.17095509,2.286249805297713e-10,1.0234644596230405e-09
ME3,-6.3479466,-0.13682683,2.182074558595325e-10,9.776088757995176e-10
AC112722.1,-6.3515434,-0.3802079,2.131651594579144e-10,9.55272605223719e-10
STRN3,-6.3522534,-0.069527045,2.1218335648084147e-10,9.509993097788028e-10
ECHS1,-6.354386,-0.113468625,2.0926086116720834e-10,9.380255956659452e-10
AC244131.2,-6.3545117,-0.29756528,2.0908955206260542e-10,9.373824427755459e-10
CACFD1,-6.3568144,-0.7778963,2.0598083485931663e-10,9.235684877171863e-10
MED29,-6.358478,-0.1955245,2.037626356785861e-10,9.137442544170066e-10
GET3,-6.360593,-0.24560958,2.0097667149406884e-10,9.014910439823181e-10
RRAS,-6.360976,-0.29779235,2.0047578094844297e-10,8.993640455388195e-10
DCUN1D4,-6.3633723,-0.09351007,1.9737131814074526e-10,8.85672893367517e-10
AGO2,-6.366459,-0.08442842,1.9344191226314637e-10,8.683873768955479e-10
ALKBH3,-6.3692737,-0.16633053,1.8992521648993751e-10,8.527140951498368e-10
AL627171.2,-6.3705125,-0.37408072,1.8839757545698078e-10,8.459681557848322e-10
AC026471.4,-6.370898,-0.28487173,1.8792475728123408e-10,8.439575566328702e-10
CPED1,-6.377385,-0.12677523,1.801367818508627e-10,8.091980643239207e-10
PRELID1,-6.3816137,-0.14596936,1.752317462909551e-10,7.872689980754902e-10
MTMR9,-6.3828936,-0.11663898,1.7377244158022713e-10,7.808168859798839e-10
POLR1A,-6.383949,-0.11293917,1.7257855506262555e-10,7.756593129996468e-10
TCEAL5,-6.383972,-1.2978585,1.7255266677244766e-10,7.756464596596266e-10
CREBRF,-6.3884673,-0.080225095,1.6755659162023666e-10,7.535907489588477e-10
ACTR1A,-6.389587,-0.17613912,1.6633471791256965e-10,7.482406465006278e-10
FRMD6,-6.3896027,-0.12367619,1.663174447202349e-10,7.482406465006278e-10
IRF2BPL,-6.3897095,-0.75551635,1.6620105247591975e-10,7.478936338669243e-10
ALDH3B2,-6.392015,-0.7289056,1.6371394059687884e-10,7.368002334559157e-10
SPEF2,-6.3922334,-0.085848354,1.6348019154018795e-10,7.358465603977831e-10
TTC17,-6.393666,-0.047523927,1.6195541976587702e-10,7.2908078702944e-10
CSTB,-6.3939047,-0.11968187,1.6170235900616135e-10,7.280388793002977e-10
TMX4,-6.3945155,-0.12892772,1.6105727904292483e-10,7.252314535726997e-10
PDE4A,-6.3962812,-0.18872008,1.5920686588605476e-10,7.170908875065655e-10
PTPN23,-6.398473,-0.18262208,1.5693874877514964e-10,7.069694979596884e-10
DPYSL4,-6.399569,-0.8585067,1.5581621993858414e-10,7.020066773637495e-10
LINC00865,-6.3997936,-0.8092613,1.5558706178203183e-10,7.010680153769092e-10
ELOVL1,-6.4003215,-0.3570616,1.550501417190364e-10,6.988356581534303e-10
GNAL,-6.4052715,-0.5331088,1.501020677874023e-10,6.76805602036852e-10
SPG21,-6.409274,-0.10180152,1.4621391436392473e-10,6.593623060122791e-10
ITGA9,-6.412674,-0.15780908,1.4298920560406055e-10,6.44992958772729e-10
YARS,-6.4141693,-0.1229125,1.41592980711499e-10,6.389516045451111e-10
NECAB1,-6.4147124,-0.60371023,1.4108912902206722e-10,6.367632378026623e-10
ARSD,-6.4180913,-0.11428795,1.3799332861722828e-10,6.228747379369449e-10
EIF2AK4,-6.4199233,-0.08343059,1.3634295217535553e-10,6.15507748984094e-10
BTBD9,-6.4244432,-0.05562112,1.3235304312334387e-10,5.980567746821127e-10
